Date,A,AAOI,AAPL,AAT,ABBV
2023-05-10,0.005575197750272709,0.02777781825006853,0.010420810822369342,0.004774760742979778,-0.0027922927967116706
2023-05-11,-0.0031234527074860408,-0.07567566696791173,0.0010947778686634102,-0.004224011582905529,0.0011609067299662712
2023-05-12,-0.0013317100609030463,-0.011695895017748925,-0.005417629759889242,-0.004241813630044278,0.003820376095001743
2023-05-15,0.003921817247518611,-0.02958584013766763,-0.0028972706695774564,0.008519882928001321,-0.0038058363687172303
2023-05-16,-0.013282221792616289,0.05487806961197439,0.0,-0.03273522409676488,-0.022511751916446054
2023-05-17,0.011719022751266017,0.005780341244511877,0.003603226620921385,0.022379980502829966,0.00041892512632069057
2023-05-18,0.010722432022430173,0.0057471209243953325,0.013666037704024303,0.005873194783361235,0.0006276653969490287
2023-05-19,-0.0020907659187470173,-0.02285712105887272,0.0006283480863511492,0.006899929554903261,0.011642497358071102
2023-05-22,0.0017071162585462485,0.029239737544372257,-0.005480713503710488,0.018450080743087627,-0.001447281060893424
2023-05-23,-0.003485899720349517,-0.02272725117600638,-0.015155000353882064,0.013975136303603808,-0.016424891566303335
2023-05-24,-0.05946825532906508,0.023255791388182345,0.0016320664037585697,-0.025012579327319262,-0.009612863426540885
2023-05-25,-0.012397787837920449,-0.005681812794001595,0.006692335867368726,-0.013089061564680704,-0.017924333418668392
2023-05-26,0.00778312195421571,0.08571427209036697,0.014104890933271275,0.006366038393617934,-0.0076467849624545225
2023-05-30,-0.022338521204901873,0.21052630588288435,0.010659481924422343,0.013178645565099734,-0.008141785138740532
2023-05-31,-0.01749767503889399,-0.03478257624548575,-0.0002819803434318535,-0.008844978679761528,0.011140521333801612
2023-06-01,0.005100724039370785,-0.004504500150622537,0.016022548791837732,-0.012073282927002271,-0.03276325930081947
2023-06-02,0.016858815494506407,0.027149294906732013,0.004775368471083619,0.040913662811396856,0.025704502178429678
2023-06-05,0.0010996727046068688,0.026431693076513385,-0.007571042883838919,-0.013271873829319047,-7.30357486244948e-05
2023-06-06,-0.007689057022435719,0.1673820247529656,-0.0020604533529460234,0.021727850534934756,-0.010448662217993787
2023-06-07,-0.007237866554896666,0.0,-0.007756176514826185,0.04943348266754266,0.007900834632085907
2023-06-08,-0.016296272587801308,0.14705876939024543,0.015464951304765329,-0.029440602810697714,0.008351717607898657
2023-06-09,0.009591034668928744,0.028846203810601434,0.002159940583070341,0.003033212212050884,0.003923181392146091
2023-06-12,0.023749868364967508,0.024922094316309096,0.015638699681727708,-0.0075602616637776565,-0.003256641058911214
2023-06-13,0.008098512141106573,0.10638302343748873,-0.002611555445240721,-0.0015238111041920854,0.004211116259723591
2023-06-14,-0.0008367815913232768,0.03296700057711699,0.0034913314897637715,-0.008646977849260384,-0.01503868485760751
2023-06-15,0.015326653791034373,0.15159572731077864,0.011198706283251258,0.014879531393637402,-0.002495726964426237
2023-06-16,-0.0008249680626623013,0.12009237646393411,-0.005860056113301759,-0.004044427848650445,0.0202368202564005
2023-06-20,-0.024518994469467037,0.07216493020922732,0.0004867161089114891,-0.02030469481416497,-0.005914252244104468
2023-06-21,0.00143858221681481,-0.19903843949532285,-0.005675231229707256,-0.010362537333647004,-0.006965845947385141
2023-06-22,0.002957955614963259,-0.09483793146321573,0.016525374456749953,-0.034031342904629724,0.0040187624808574185
2023-06-23,0.006235202060874467,0.15119368025070767,-0.001711342753396794,-0.020054358159875663,-0.010843631319289448
2023-06-26,-0.008792481450725753,0.07142855573281293,-0.007552970853915264,0.039270146133418615,-0.007136526805543331
2023-06-27,-0.01123603956813668,0.043010710787809936,0.015059028025886656,0.021820123293678106,-0.01741369088916911
2023-06-28,-0.00572452695970338,0.06597941813477615,0.00632770676560801,-0.028646062495899516,-0.000678985194176529
2023-06-29,0.014436725602486655,0.05029008669397461,0.0017965365550522971,0.027345774236201548,0.005433647448775503
2023-06-30,0.020581335081842234,0.09760593491040859,0.02310263538669144,0.002087987625776,0.011258690261984672
2023-07-03,-0.007733842166979477,0.01845639812254163,-0.007784758371282896,0.024999725704653475,0.002078399158161215
2023-07-05,0.001508531127556001,0.15815486177889482,-0.005871304709912151,-0.008130176319116611,0.01933183214064882
2023-07-06,-0.008953944133146208,-0.07396870062692218,0.0025086381439298755,-0.011782829365694192,-0.0026884923380957604
2023-07-07,-0.01207464224647592,0.10445465505850238,-0.005891281976125651,0.02332824409787415,-0.012750723434778899
2023-07-10,0.011623922795400254,0.15994437916764137,-0.01085574602954964,0.011144823687027072,-0.007453744939560081
2023-07-11,0.0010138226283722407,0.16906472681233575,-0.002810050781106632,0.02905832428341215,0.008030446310732131
2023-07-12,0.01282922549587151,-0.0215384654509716,0.008985626881019115,0.0024342373919374882,-0.004351946811939511
2023-07-13,-0.005416654431897205,0.11740040776074978,0.004057503799493878,0.013598835906739826,0.000674083762054245
2023-07-14,0.003351484591458176,-0.1425890737192046,0.0007871593060961857,-0.0038331950405773307,0.01811508925608485
2023-07-17,-0.012526102364956104,-0.027352296565572698,0.017305581040793383,0.0028859587230976036,-0.00867579793936113
2023-07-18,0.01107825634645132,-0.13723287063145573,-0.0013403191041511109,0.037410016611049146,0.01297939450736263
2023-07-19,0.029441260925543666,0.13037809518291277,0.007071754904167893,0.027739226781128057,0.00805386977182132
2023-07-20,0.011943418497482039,-0.06343716100288255,-0.010097299816538396,-0.004948096286892301,0.032756926883510395
2023-07-21,0.024648817722471295,-0.02586207402791285,-0.006161672585085598,-0.005877138477463739,0.010901061892672592
2023-07-24,0.0007835604524366602,0.0771176513424503,0.004219913066065173,0.019099592723450742,-0.003896202855260489
2023-07-25,-0.0032102580149363513,-0.010563397623515325,0.004513769704116433,-0.005354766595963567,-0.010825348266954249
2023-07-26,0.009111762623291275,-0.056939558544966795,0.004544827176694355,0.009421025152114959,0.001906340426206743
2023-07-27,-0.014088963082198758,-0.22138362192078653,-0.006580857393336137,-0.013333133342702363,0.048978292324645345
2023-07-28,-0.004816001073733811,0.0840064581776454,0.013507890310695103,0.009008968882112667,0.01343643507406811
2023-07-31,-0.03395484396313275,0.00596124614390825,0.0031660482523696576,0.004464122062391995,-0.008419077300975686
2023-08-01,0.005830667905696085,0.04148151256419985,-0.0042759342216105445,-0.013333133342702363,-0.0069527564426667965
2023-08-02,0.04270085622147746,0.05120905347555604,-0.015490036294899534,0.003153008391012957,0.00565500998780788
2023-08-03,-0.020828468901996744,-0.10825436107594344,-0.007321733659383933,0.0017961112569691018,-0.0022090173141373626
2023-08-04,0.009996079229835919,0.6707131978681689,-0.04801996401253761,0.008516328720326038,-0.008856395819998641
2023-08-07,0.0016626682521647673,0.12443232126056158,-0.01725360148670485,0.020444615476771677,0.017599840482166895
2023-08-08,0.014544293582428702,-0.01534737740720915,0.005311625074978954,-0.01916375327984221,-0.004722903200837014
2023-08-09,-0.005609717023496552,-0.002461011813279179,-0.008954393084373402,-0.006216697372004254,0.0076860917547190155
2023-08-10,0.00015680881112944967,0.1874999803932087,-0.0012347241162221634,-0.008489690178031029,0.004443904249833652
2023-08-11,-0.0061888605836525334,-0.14196671029308516,0.0003377260523869108,0.004055819342251743,0.0048863445856779375
2023-08-14,-0.0016553288175229497,0.19774009212077992,0.009393059267965409,-0.01570911120152385,0.0005915008883208284
2023-08-15,-0.007895861076188226,-0.003369285055306648,-0.01120029652939003,-0.030551879530181902,-0.0009851095302426671
2023-08-16,-0.03414239689184195,-0.11899933964985132,-0.004959049419543282,-0.013640535308278245,-0.003747043335245115
2023-08-17,-0.004202282345059372,-0.007674553326533884,-0.014555213257356536,-0.0057223738420763,-0.010095704729309096
2023-08-18,-0.013239605783146424,-0.010054146277852727,0.0028162476054731655,0.0023978387491072617,0.0008000592749000113
2023-08-21,-0.0032704457288805777,0.2062499492429204,0.007736669057592849,-0.01339692801249348,0.00013300175753094834
2023-08-22,-0.010264216926011205,0.00259067117487799,0.007904930765553875,-0.007759547232910502,-0.012786412951412918
2023-08-23,0.012665709324782393,-0.009689898124415786,0.02194881868395493,0.022971829778435593,-0.007825052397748
2023-08-24,0.0030219391393431216,-0.08088713485253507,-0.026170532617759368,-0.00047798118167341475,-0.0030595025105071283
2023-08-25,0.0015901304690766338,-0.07806957910271495,0.012643338552016825,-0.006213952524888988,0.0004091115785791466
2023-08-28,0.0020052814741640113,-0.001539607732235826,0.008846014648858258,0.024530959331059643,0.0050446815443536686
2023-08-29,0.017511710364698896,0.08712413964350518,0.0218103398647278,0.01079805843447379,0.0010850075665727044
2023-08-30,0.005408929495897219,0.0794326138480812,0.019172187993552692,0.0018579443820769814,0.004946435849166431
2023-08-31,-0.013123493158402999,-0.09526936818827014,0.0011723732306854195,-0.007417795993568954,-0.00916947290919845
2023-09-01,0.0069380974604007495,0.012345614885131084,0.008463250831083347,0.006072037753098947,0.008437722832549177
2023-09-05,-0.0260847490823487,-0.07101863708169087,0.0012668598164169431,-0.03481890884153094,-0.014170069829070986
2023-09-06,-0.0066537547707772315,-0.03861003917870898,-0.03579326213170031,0.01661762990743254,-0.0033539410952190263
2023-09-07,-0.014244584736488597,-0.010441776420283433,-0.02924946576971399,-0.006730824777246069,0.02266345564161587
2023-09-08,-0.019525294890322398,-0.04220775300082302,0.003491703401366175,-0.008712399382523106,0.000738590293646979
2023-09-11,-0.007807620808960802,-0.01271191269321903,0.006622580052498606,0.0,0.0001342198175506848
2023-09-12,-0.0028293523787855657,-0.024892701403333883,-0.01706063355343168,0.005371182165183841,0.0015432661596335162
2023-09-13,0.005763420225879168,-0.19718308440278198,-0.01185474280066301,-0.017484343130683477,0.01266160218569956
2023-09-14,0.012783196113757889,0.06962721895285506,0.00878248951287186,0.027187375920625145,0.01640634294472032
2023-09-15,0.008965946474854602,0.008713484074812206,-0.00415386436986076,-0.010105750610663544,-0.009893121115737591
2023-09-18,-0.027780135151396212,0.00406503671064562,0.01691323780396492,-0.008264485758131657,0.011964241754905292
2023-09-19,-0.0033720969859992733,-0.024291474528160495,0.006180959517581908,0.007352778765510992,-0.002923373817810715
2023-09-20,0.0014245582699718984,0.0207468674421436,-0.01999228527167607,-0.011192174588164683,0.000782078194671687
2023-09-21,-0.024362016305697676,-0.053861760645583234,-0.008889450180139424,-0.052165353613433996,-0.0011720945922608639
2023-09-22,0.015310365273764281,0.02900101954028389,0.004944641675191042,-0.013499403914721708,-0.004497011167747478
2023-09-25,0.004757225049849545,-0.01983294174284278,0.007380160554043336,-0.0021054394266969423,0.012504796115671013
2023-09-26,-0.01080948207593746,0.038338620182611916,-0.023398307118831174,-0.00474650848616498,-0.004784921619534255
2023-09-27,-0.0020771316838681386,0.05435894697140431,-0.008897582127792347,0.006359159318330976,-0.005067732251675672
2023-09-28,0.013574597981607317,0.07198450817260871,0.0015255324169543005,0.027382897480619617,-0.005746737967368798
2023-09-29,-0.0016069865139252126,-0.004537222201260183,0.00304677809753362,-0.003075386380450351,-0.020952546484844792
2023-10-02,-0.006227939374682356,0.02734732756903724,0.01483541189590909,-0.02107955238825099,-0.0054339524749158485
2023-10-03,-0.005770960907999889,-0.08429465167279715,-0.007769797504275311,-0.048319587289820665,-0.005531264775407219
2023-10-04,0.012787908743741916,-0.13662789623135996,0.007308656841027883,0.01600441398015673,0.0017635650507239475
2023-10-05,-0.011820608506169838,0.023569028254020408,0.007197932463316237,-0.0010863422623910157,-0.0016251420539226125
2023-10-06,0.002627979564864491,-0.004385960784535126,0.014750370360723686,-0.010875466919678334,0.005357747348802455
2023-10-09,0.005784523216819659,-0.1646475658723232,0.00845127238205845,0.009345937862922371,0.00586889908354582
2023-10-10,0.018062700744029714,-0.01647989444579323,-0.003352281961084058,0.004901852340901458,-0.0014753085820130574
2023-10-11,0.0007943112907922156,0.04423591447970354,0.007904179073160655,0.02113843398852966,0.0030223091228700483
2023-10-12,-0.03916025041654814,0.020539133272864607,0.00506106707067322,-0.021231624190168552,0.002975823328920546
2023-10-13,0.014411571787023014,-0.05031441863232544,-0.01029260114854702,-0.008134540506930299,-0.002292583405759774
2023-10-16,0.008958340558739453,0.013245020146527287,-0.0007269852126320364,0.024056911314797258,-0.004933846382207174
2023-10-17,0.008071876411789969,-0.007843129677328364,-0.008784853376800461,0.017084966047600014,0.013244449658790014
2023-10-18,-0.03371888504006504,-0.005270087094713549,-0.007394700409682375,-0.023622080470984685,0.0006705404925773095
2023-10-19,0.008286517861143095,-0.01324508330376517,-0.002161046356063623,-0.02795705479746513,-0.025187461998393612
2023-10-20,-0.0025568029175213614,-0.07248321821182602,-0.014704222184426019,-0.005531085797352953,0.004878827123802942
2023-10-23,0.001006972559556507,0.0376266620294079,0.0006940451884311916,-0.022246689504539896,-0.010257820140218477
2023-10-24,-0.033839329429865006,0.03765690070481442,0.0025434825195405075,0.002275262477061446,0.010917015010185827
2023-10-25,-0.021204038832558725,-0.0430107754301452,-0.013491691072672785,-0.006810532349128207,-0.007176690189558688
2023-10-26,0.00880063107448148,-0.035112360114928465,-0.024605549406339522,0.020000043518036748,-0.00041309268650679964
2023-10-27,-0.014763669796286405,0.02474528080434024,0.007969287418531978,-0.007843260648022876,-0.04318180859778753
2023-10-30,-0.015568774116806128,0.005681812794001706,0.012305306196688237,0.012422506036855907,0.021305758864274216
2023-10-31,0.02174567417855644,0.049435015311322106,0.002818766288140928,-0.010038937206115595,-0.0050039848817515775
2023-11-01,-0.0049337707634058425,0.03903095135304624,0.018738594017828403,0.012394091443400201,0.009137477376012226
2023-11-02,0.015652390746649925,0.11010361758202425,0.02069329029304945,0.06010038135969831,0.00554481236692439
2023-11-03,0.04355306007761284,0.10501757342513529,-0.005181138323227419,0.04724393884644029,-0.012843607844689853
2023-11-06,-0.01366710886307898,0.023231183437285807,0.014605255832444541,-0.01253126533576121,-0.0015556113097829893
2023-11-07,0.02799209454758156,0.02063991450983549,0.014450829576232671,-0.03045671924354587,0.006798843450290359
2023-11-08,-0.010403436278917932,-0.004044485385688912,0.005884759446490584,-0.006282804856032387,-0.0009145893262698657
2023-11-09,-0.015083694830576477,-0.009137070974860384,-0.0026244022281415313,-0.029504870907900105,-0.028092670347734994
2023-11-10,0.006775666550998594,-0.0404713574283313,0.023219903709961853,-0.0010857525129703838,0.003984429279006774
2023-11-13,-0.009311383084238956,0.17458625401403727,-0.008583584815530121,0.0043478455819820905,0.0003610052898610494
2023-11-14,0.03861901455329275,0.11636361208829005,0.014285694086346279,0.0811688787420064,-0.004183593215642767
2023-11-15,0.017829992286943153,0.03501631225782953,0.00304097725876451,-0.0035035322254025614,-0.0033320140974226753
2023-11-16,0.005193704232297369,0.009441375704085209,0.009042051536284568,-0.03264693682222397,0.004941951219398
2023-11-17,-0.009107731123990548,-0.0062353799050488545,-0.00010532755695402685,-0.0015574883446490828,0.00014449277442896147
2023-11-20,0.0073354625689672215,0.13411765005074305,0.009278228469650651,-0.0078003595511748625,7.223594964167468e-05
2023-11-21,0.08720829532073604,-0.07814661904978293,-0.0042309303253711406,-0.024108926232202732,0.0030368362752988265
2023-11-22,0.0005648714433619251,-0.009002242028949614,0.0035144047135868828,0.007518630418153149,-0.0018742876469960423
2023-11-24,0.02121142763315831,-0.012869044345422465,-0.007004193855273733,0.0015993374865965748,0.0014444581239800858
2023-11-27,-0.012715248712152794,0.10429445250427638,-0.0009475405896661737,0.011708320995966082,0.003028835757412862
2023-11-28,-0.00239986621006516,0.014583336368755084,0.0032140518352716807,0.029457972679520772,-0.007261342168970342
2023-11-29,0.02309353245792134,0.019849416062134306,-0.005409635967043802,0.011752640974292072,0.003041426911522649
2023-11-30,0.001645991491227905,-0.11073823226668167,0.003062742886168035,0.01717187527545061,0.028086780411280543
2023-12-01,0.0077463107662458786,0.24150949154260015,0.006791274652022672,0.04766633460737113,0.007163329132346741
2023-12-04,0.0006990745869173143,0.013981734441891325,-0.009464482771646687,0.011848380670510528,0.0051600462645760015
2023-12-05,-0.007759303388367611,-0.03297368910949694,0.021063217483797914,0.0018733958175127796,0.0029138035280193986
2023-12-06,0.008054382626081047,0.06757595841908826,-0.005687143833339681,0.00569809445396352,0.012519691586345472
2023-12-07,-0.0017841362624498869,0.025551716120939982,0.010139339391660451,0.014164377822948326,0.010862206715354983
2023-12-08,-0.011501410610852414,0.1189128199102143,0.007412303434708889,0.001396596853308063,0.008853208896200782
2023-12-11,0.01391520831434967,-0.06072878284614058,-0.012927236934262565,-0.0023245119817525417,0.013129706788699291
2023-12-12,-0.0013958985278338387,0.0010776109018952873,0.00792006432739889,-0.0018639617529218055,0.013223986661055509
2023-12-13,0.03843491121603049,0.163616842196465,0.016691444816509193,0.05135394206873167,0.006917120628009643
2023-12-14,0.03155362842508991,0.0726179294116942,0.0007578116325639428,0.04218456698366513,0.0037589988423085696
2023-12-15,-0.008553273890010149,-0.06317378692753117,-0.002725668111056345,-0.02002545535028266,-0.0054236653332569995
2023-12-18,0.005483419672000611,0.0356731693865151,-0.008503465001335364,-0.019130459351260343,-0.004024972023525919
2023-12-19,0.016432656723113226,0.022666676839192768,0.0053601874437454455,0.004875892908910107,0.0011734692805844826
2023-12-20,-0.011517146189177985,-0.10386785597022907,-0.010713948440742582,-0.0017644737609751049,-0.012434916165338539
2023-12-21,0.005499967407600614,0.005819540591698091,-0.000769986069247941,0.005302777895382027,0.005933092889434555
2023-12-22,0.004534646978565204,0.00771455396228693,-0.00554746113824367,-0.004395718081880107,0.015400802823197113
2023-12-26,0.001719365398464845,0.09186603403531368,-0.0028408488693331124,0.017218558149209695,-0.002065377840388516
2023-12-27,7.137476850083146e-05,-0.013146329582492955,0.0005179243629789276,-0.007378383548299228,0.0016815665664215995
2023-12-28,-0.0003575102242298067,-0.027531120187861968,0.002226359581781523,0.004372471434950453,-0.0008392677864532683
2023-12-29,-0.003612023260489594,-0.11780821774640748,-0.0054242295539917995,-0.02002611463235493,0.0014215083628152936
2024-01-02,-0.0020138432899005076,-0.032608652728673526,-0.03578660149193069,0.01910266310837927,0.03129637687827502
2024-01-03,-0.05470288083306807,-0.06581066957936177,-0.007487627774161787,-0.029642550679382595,0.004004424446407251
